PurchasePrice,index
-35.35,7.521624670928921e-05
-35.34,7.521624670928921e-05
-35.33,0.00030086498683715683
-35.32,7.521624670928921e-05
-35.31,0.00030086498683715683
-35.3,0.008198570891312524
-35.29,7.521624670928921e-05
-35.28,0.0002256487401278676
-35.27,0.000376081233546446
-35.26,0.00015043249341857841
-35.25,7.521624670928921e-05
-35.24,7.521624670928921e-05
-35.23,0.0002256487401278676
-35.21,0.0006017299736743137
-35.2,0.013538924407672057
-35.19,0.00015043249341857841
-35.18,0.0002256487401278676
-35.17,0.00030086498683715683
-35.16,0.00030086498683715683
-35.15,7.521624670928921e-05
-35.14,7.521624670928921e-05
-35.12,0.00015043249341857841
-35.1,0.017600601729973676
-35.09,0.00015043249341857841
-35.08,0.0002256487401278676
-35.07,7.521624670928921e-05
-35.06,0.00015043249341857841
-35.04,0.00015043249341857841
-35.03,7.521624670928921e-05
-35.02,0.0002256487401278676
-35.01,0.004663407295975931
-35.0,0.14336216622790524
-34.99,0.0017299736743136517
-34.98,7.521624670928921e-05
-34.97,0.00015043249341857841
-34.96,7.521624670928921e-05
-34.95,0.00015043249341857841
-34.94,0.00030086498683715683
-34.93,0.00015043249341857841
-34.92,0.0002256487401278676
-34.91,0.0002256487401278676
-34.9,0.020609251598345243
-34.89,0.00015043249341857841
-34.88,0.0008273787138021812
-34.87,7.521624670928921e-05
-34.86,7.521624670928921e-05
-34.85,0.00015043249341857841
-34.84,0.000376081233546446
-34.83,0.00030086498683715683
-34.81,0.00015043249341857841
-34.8,0.00571643474990598
-34.79,0.00015043249341857841
-34.78,0.00015043249341857841
-34.77,0.00030086498683715683
-34.76,0.00030086498683715683
-34.75,0.0002256487401278676
-34.74,0.0002256487401278676
-34.73,0.00015043249341857841
-34.72,0.0002256487401278676
-34.71,0.0002256487401278676
-34.7,0.015494546822113577
-34.69,0.0002256487401278676
-34.68,0.00015043249341857841
-34.67,0.00015043249341857841
-34.66,0.0002256487401278676
-34.64,7.521624670928921e-05
-34.63,0.00015043249341857841
-34.62,0.00015043249341857841
-34.61,7.521624670928921e-05
-34.6,0.013764573147799926
-34.58,0.00015043249341857841
-34.57,0.0002256487401278676
-34.56,0.0002256487401278676
-34.55,0.00015043249341857841
-34.54,0.0002256487401278676
-34.53,7.521624670928921e-05
-34.52,0.00015043249341857841
-34.51,0.0002256487401278676
-34.5,0.012485896953742009
-34.49,7.521624670928921e-05
-34.48,0.00030086498683715683
-34.47,0.000376081233546446
-34.46,0.00015043249341857841
-34.45,0.000376081233546446
-34.44,7.521624670928921e-05
-34.43,7.521624670928921e-05
-34.42,0.000376081233546446
-34.41,0.000376081233546446
-34.4,0.013162843174125612
-34.39,0.00015043249341857841
-34.38,0.00030086498683715683
-34.37,0.00030086498683715683
-34.36,0.0002256487401278676
-34.35,7.521624670928921e-05
-34.34,0.00030086498683715683
-34.33,0.00030086498683715683
-34.32,0.0002256487401278676
-34.31,0.000376081233546446
-34.3,0.02286573899962392
-34.29,0.00015043249341857841
-34.28,0.0002256487401278676
-34.27,0.0002256487401278676
-34.26,0.00015043249341857841
-34.25,7.521624670928921e-05
-34.23,0.0008273787138021812
-34.22,0.0002256487401278676
-34.21,0.00030086498683715683
-34.2,0.006167732230161715
-34.19,0.000376081233546446
-34.18,0.00030086498683715683
-34.17,0.0002256487401278676
-34.16,0.00030086498683715683
-34.15,0.00015043249341857841
-34.13,7.521624670928921e-05
-34.12,0.0002256487401278676
-34.1,0.004362542309138774
-34.09,0.0002256487401278676
-34.08,7.521624670928921e-05
-34.07,0.00015043249341857841
-34.06,7.521624670928921e-05
-34.05,0.00015043249341857841
-34.04,7.521624670928921e-05
-34.03,7.521624670928921e-05
-34.02,7.521624670928921e-05
-34.01,0.0009778112072207597
-34.0,0.0828883038736367
-33.99,0.000376081233546446
-33.98,7.521624670928921e-05
-33.97,0.0005265137269650245
-33.96,7.521624670928921e-05
-33.95,0.0002256487401278676
-33.94,0.00030086498683715683
-33.93,0.00015043249341857841
-33.92,0.00030086498683715683
-33.91,0.000376081233546446
-33.9,0.011056788266265513
-33.89,0.0002256487401278676
-33.88,0.00015043249341857841
-33.86,7.521624670928921e-05
-33.85,0.000376081233546446
-33.84,0.000376081233546446
-33.83,0.0002256487401278676
-33.82,7.521624670928921e-05
-33.81,7.521624670928921e-05
-33.8,0.011282437006393382
-33.79,0.0002256487401278676
-33.78,7.521624670928921e-05
-33.77,0.00015043249341857841
-33.75,0.00015043249341857841
-33.74,0.00015043249341857841
-33.73,0.00015043249341857841
-33.72,0.0002256487401278676
-33.71,7.521624670928921e-05
-33.7,0.013087626927416322
-33.69,0.000376081233546446
-33.68,0.000376081233546446
-33.67,0.00015043249341857841
-33.66,0.0002256487401278676
-33.65,7.521624670928921e-05
-33.64,0.00015043249341857841
-33.63,0.00015043249341857841
-33.62,0.00015043249341857841
-33.61,0.00030086498683715683
-33.6,0.013764573147799926
-33.59,7.521624670928921e-05
-33.58,0.00015043249341857841
-33.57,0.00015043249341857841
-33.56,0.000376081233546446
-33.55,7.521624670928921e-05
-33.54,0.0002256487401278676
-33.53,0.0002256487401278676
-33.52,0.0002256487401278676
-33.51,0.00030086498683715683
-33.5,0.013990221887927793
-33.49,0.00015043249341857841
-33.48,0.00015043249341857841
-33.47,0.000376081233546446
-33.46,7.521624670928921e-05
-33.45,0.00030086498683715683
-33.44,0.00015043249341857841
-33.43,0.00015043249341857841
-33.42,0.000376081233546446
-33.41,0.00030086498683715683
-33.4,0.01519368183527642
-33.39,0.0002256487401278676
-33.38,7.521624670928921e-05
-33.37,0.0002256487401278676
-33.36,0.00015043249341857841
-33.35,0.0002256487401278676
-33.34,0.00015043249341857841
-33.33,0.000376081233546446
-33.32,0.00015043249341857841
-33.31,0.000376081233546446
-33.3,0.01609627679578789
-33.29,0.0002256487401278676
-33.28,0.00015043249341857841
-33.27,7.521624670928921e-05
-33.26,0.0004512974802557352
-33.25,0.0002256487401278676
-33.23,0.00015043249341857841
-33.22,0.0002256487401278676
-33.21,0.000376081233546446
-33.2,0.006769462203836028
-33.19,0.000376081233546446
-33.18,0.0002256487401278676
-33.17,0.00030086498683715683
-33.16,0.000376081233546446
-33.15,0.00015043249341857841
-33.14,0.0002256487401278676
-33.13,0.0002256487401278676
-33.12,0.00030086498683715683
-33.1,0.01429108687476495
-33.09,0.00030086498683715683
-33.08,0.00030086498683715683
-33.07,0.00015043249341857841
-33.06,0.00030086498683715683
-33.05,0.0002256487401278676
-33.04,0.0002256487401278676
-33.03,7.521624670928921e-05
-33.02,0.0002256487401278676
-33.01,0.000376081233546446
-33.0,0.0446032342986085
-32.99,0.00015043249341857841
-32.97,0.0002256487401278676
-32.96,7.521624670928921e-05
-32.95,0.00015043249341857841
-32.94,0.000376081233546446
-32.93,0.0002256487401278676
-32.92,0.0002256487401278676
-32.91,0.00030086498683715683
-32.9,0.009928544565626175
-32.89,0.00030086498683715683
-32.88,0.0002256487401278676
-32.86,7.521624670928921e-05
-32.85,7.521624670928921e-05
-32.84,0.00030086498683715683
-32.83,0.00015043249341857841
-32.82,0.00015043249341857841
-32.81,0.00015043249341857841
-32.8,0.011207220759684092
-32.79,7.521624670928921e-05
-32.78,0.00015043249341857841
-32.77,0.0002256487401278676
-32.75,0.00030086498683715683
-32.74,0.0002256487401278676
-32.73,0.00015043249341857841
-32.72,0.00015043249341857841
-32.71,0.0002256487401278676
-32.7,0.0104550582925912
-32.69,0.0004512974802557352
-32.68,0.00030086498683715683
-32.67,0.00015043249341857841
-32.66,7.521624670928921e-05
-32.65,0.000376081233546446
-32.63,7.521624670928921e-05
-32.62,0.00015043249341857841
-32.61,0.00015043249341857841
-32.6,0.015494546822113577
-32.59,0.00015043249341857841
-32.58,7.521624670928921e-05
-32.57,0.00015043249341857841
-32.56,0.0005265137269650245
-32.55,0.00015043249341857841
-32.54,0.00030086498683715683
-32.53,0.000376081233546446
-32.52,0.0002256487401278676
-32.51,0.0004512974802557352
-32.5,0.015870628055660023
-32.49,7.521624670928921e-05
-32.48,0.00015043249341857841
-32.47,0.000376081233546446
-32.46,7.521624670928921e-05
-32.45,0.00030086498683715683
-32.44,0.00015043249341857841
-32.43,0.00015043249341857841
-32.42,0.00030086498683715683
-32.41,0.00030086498683715683
-32.4,0.007747273411056788
-32.39,0.0002256487401278676
-32.38,0.00015043249341857841
-32.37,0.00015043249341857841
-32.36,0.00015043249341857841
-32.35,0.00015043249341857841
-32.34,0.00030086498683715683
-32.33,0.000376081233546446
-32.32,7.521624670928921e-05
-32.31,0.000376081233546446
-32.3,0.007070327190673185
-32.29,0.00030086498683715683
-32.28,0.000376081233546446
-32.27,0.0002256487401278676
-32.26,0.0002256487401278676
-32.24,0.00015043249341857841
-32.23,0.00015043249341857841
-32.22,0.00015043249341857841
-32.21,0.000376081233546446
-32.2,0.015870628055660023
-32.19,0.000376081233546446
-32.18,0.000376081233546446
-32.17,0.00030086498683715683
-32.16,0.000376081233546446
-32.15,0.00015043249341857841
-32.14,7.521624670928921e-05
-32.12,0.0002256487401278676
-32.11,0.0002256487401278676
-32.1,0.013087626927416322
-32.09,0.0004512974802557352
-32.08,0.00015043249341857841
-32.07,0.00015043249341857841
-32.06,0.000376081233546446
-32.05,0.000376081233546446
-32.04,0.00015043249341857841
-32.02,0.00015043249341857841
-32.01,0.0006769462203836029
-32.0,0.04400150432493419
-31.99,0.00015043249341857841
-31.98,7.521624670928921e-05
-31.97,0.0002256487401278676
-31.96,0.0002256487401278676
-31.95,0.000376081233546446
-31.94,0.00030086498683715683
-31.93,7.521624670928921e-05
-31.92,0.0002256487401278676
-31.91,0.00030086498683715683
-31.9,0.013538924407672057
-31.89,0.000376081233546446
-31.88,0.0002256487401278676
-31.86,0.0002256487401278676
-31.85,0.00015043249341857841
-31.84,0.000376081233546446
-31.83,0.00030086498683715683
-31.82,0.00030086498683715683
-31.81,7.521624670928921e-05
-31.8,0.008875517111696126
-31.79,0.0002256487401278676
-31.78,0.00030086498683715683
-31.77,0.0017299736743136517
-31.76,0.00015043249341857841
-31.75,0.00030086498683715683
-31.74,0.00030086498683715683
-31.73,0.00015043249341857841
-31.72,0.00030086498683715683
-31.71,0.0002256487401278676
-31.7,0.00473862354268522
-31.69,0.000376081233546446
-31.68,7.521624670928921e-05
-31.67,0.00015043249341857841
-31.66,0.00015043249341857841
-31.65,0.00030086498683715683
-31.63,0.00015043249341857841
-31.62,0.0002256487401278676
-31.61,0.00015043249341857841
-31.6,0.01918014291086875
-31.59,7.521624670928921e-05
-31.58,0.00015043249341857841
-31.57,0.00015043249341857841
-31.56,0.0005265137269650245
-31.55,0.00015043249341857841
-31.54,0.00015043249341857841
-31.53,0.0002256487401278676
-31.52,0.000752162467092892
-31.51,0.000376081233546446
-31.5,0.016472358029334336
-31.49,7.521624670928921e-05
-31.48,0.000376081233546446
-31.47,0.0005265137269650245
-31.46,0.00030086498683715683
-31.45,0.0004512974802557352
-31.44,0.0002256487401278676
-31.43,0.000376081233546446
-31.42,0.0004512974802557352
-31.41,0.000376081233546446
-31.4,0.012485896953742009
-31.39,0.00015043249341857841
-31.38,0.0002256487401278676
-31.37,0.000376081233546446
-31.36,0.00015043249341857841
-31.35,0.0002256487401278676
-31.34,0.00015043249341857841
-31.33,0.00030086498683715683
-31.32,0.0002256487401278676
-31.31,0.0006017299736743137
-31.3,0.016547574276043624
-31.29,0.0002256487401278676
-31.28,0.00030086498683715683
-31.27,0.00015043249341857841
-31.26,0.0002256487401278676
-31.24,7.521624670928921e-05
-31.23,0.0002256487401278676
-31.22,0.00030086498683715683
-31.21,0.00030086498683715683
-31.2,0.01526889808198571
-31.19,0.00030086498683715683
-31.18,0.00030086498683715683
-31.17,0.00030086498683715683
-31.16,0.00030086498683715683
-31.15,0.0002256487401278676
-31.13,7.521624670928921e-05
-31.12,0.000376081233546446
-31.11,7.521624670928921e-05
-31.1,0.01790146671681083
-31.09,0.0004512974802557352
-31.08,0.0002256487401278676
-31.07,0.00015043249341857841
-31.06,7.521624670928921e-05
-31.05,7.521624670928921e-05
-31.04,0.0002256487401278676
-31.02,7.521624670928921e-05
-31.01,0.0008273787138021812
-31.0,0.05069575028206093
-30.99,0.0002256487401278676
-30.98,0.00030086498683715683
-30.97,0.00030086498683715683
-30.96,0.00030086498683715683
-30.95,0.0002256487401278676
-30.94,0.000376081233546446
-30.93,0.00015043249341857841
-30.92,0.0006017299736743137
-30.91,0.000376081233546446
-30.9,0.013915005641218503
-30.89,0.0004512974802557352
-30.88,0.0002256487401278676
-30.87,0.0002256487401278676
-30.86,7.521624670928921e-05
-30.85,7.521624670928921e-05
-30.84,0.000376081233546446
-30.83,0.000376081233546446
-30.82,0.0002256487401278676
-30.81,7.521624670928921e-05
-30.8,0.007672057164347499
-30.79,7.521624670928921e-05
-30.78,0.00015043249341857841
-30.77,0.0005265137269650245
-30.76,0.00015043249341857841
-30.75,0.0002256487401278676
-30.74,0.00015043249341857841
-30.72,0.0002256487401278676
-30.71,0.00015043249341857841
-30.7,0.009101165851823995
-30.69,0.00030086498683715683
-30.68,0.00030086498683715683
-30.66,0.00015043249341857841
-30.65,0.00030086498683715683
-30.63,0.0016547574276043625
-30.62,0.00015043249341857841
-30.61,7.521624670928921e-05
-30.6,0.020157954118089506
-30.59,0.00015043249341857841
-30.58,0.001504324934185784
-30.57,0.00015043249341857841
-30.56,0.0005265137269650245
-30.55,0.00015043249341857841
-30.54,0.00030086498683715683
-30.53,0.000376081233546446
-30.52,0.0002256487401278676
-30.51,0.0002256487401278676
-30.5,0.019781872884543063
-30.49,0.00015043249341857841
-30.48,0.00030086498683715683
-30.47,0.00030086498683715683
-30.46,0.00015043249341857841
-30.45,0.000376081233546446
-30.44,0.000376081233546446
-30.43,0.000376081233546446
-30.42,0.0005265137269650245
-30.41,0.00030086498683715683
-30.4,0.008875517111696126
-30.39,0.00015043249341857841
-30.38,0.0002256487401278676
-30.37,0.00030086498683715683
-30.36,0.0002256487401278676
-30.35,0.000376081233546446
-30.34,0.00015043249341857841
-30.33,0.0004512974802557352
-30.32,0.000376081233546446
-30.31,0.00030086498683715683
-30.3,0.0104550582925912
-30.29,0.0002256487401278676
-30.28,0.0004512974802557352
-30.27,0.0002256487401278676
-30.26,0.00015043249341857841
-30.25,7.521624670928921e-05
-30.24,0.00015043249341857841
-30.23,7.521624670928921e-05
-30.22,0.00015043249341857841
-30.21,0.0004512974802557352
-30.2,0.011959383226776983
-30.19,0.0004512974802557352
-30.18,0.00030086498683715683
-30.17,0.0002256487401278676
-30.16,0.00030086498683715683
-30.15,0.00015043249341857841
-30.13,0.0002256487401278676
-30.12,0.0002256487401278676
-30.1,0.017600601729973676
-30.09,0.000376081233546446
-30.08,0.00015043249341857841
-30.07,0.00015043249341857841
-30.06,7.521624670928921e-05
-30.04,0.00015043249341857841
-30.03,7.521624670928921e-05
-30.02,0.0002256487401278676
-30.01,0.0011282437006393381
-30.0,0.20466340729597593
-29.99,0.001429108687476495
-29.98,0.00015043249341857841
-29.97,0.00015043249341857841
-29.96,0.0008273787138021812
-29.95,0.00015043249341857841
-29.94,0.00030086498683715683
-29.93,0.0002256487401278676
-29.92,0.000376081233546446
-29.91,0.0002256487401278676
-29.9,0.013162843174125612
-29.89,0.0006017299736743137
-29.88,0.00030086498683715683
-29.87,7.521624670928921e-05
-29.86,0.00015043249341857841
-29.85,7.521624670928921e-05
-29.84,0.0006769462203836029
-29.83,0.000376081233546446
-29.82,0.00030086498683715683
-29.81,7.521624670928921e-05
-29.8,0.0072207596840917635
-29.79,0.00030086498683715683
-29.78,0.0002256487401278676
-29.77,0.00030086498683715683
-29.76,0.00015043249341857841
-29.75,0.0002256487401278676
-29.74,0.000376081233546446
-29.73,7.521624670928921e-05
-29.72,0.00030086498683715683
-29.71,0.0002256487401278676
-29.7,0.012034599473486273
-29.69,0.0004512974802557352
-29.68,0.00015043249341857841
-29.66,0.00015043249341857841
-29.65,0.00030086498683715683
-29.63,0.0002256487401278676
-29.62,0.000376081233546446
-29.61,0.0002256487401278676
-29.6,0.016547574276043624
-29.59,7.521624670928921e-05
-29.58,0.0002256487401278676
-29.57,0.00030086498683715683
-29.56,0.0005265137269650245
-29.55,0.00015043249341857841
-29.54,0.00030086498683715683
-29.53,0.0002256487401278676
-29.52,0.00015043249341857841
-29.51,0.000376081233546446
-29.5,0.019781872884543063
-29.49,7.521624670928921e-05
-29.48,0.00030086498683715683
-29.47,0.00188040616773223
-29.46,7.521624670928921e-05
-29.45,0.0005265137269650245
-29.44,0.0002256487401278676
-29.43,0.00030086498683715683
-29.42,0.000376081233546446
-29.41,0.00030086498683715683
-29.4,0.012711545693869876
-29.39,0.00030086498683715683
-29.38,0.000376081233546446
-29.37,0.0004512974802557352
-29.36,0.000376081233546446
-29.35,0.0006017299736743137
-29.34,0.00015043249341857841
-29.33,0.0009778112072207597
-29.32,0.00015043249341857841
-29.31,0.0002256487401278676
-29.3,0.01797668296352012
-29.29,0.000376081233546446
-29.28,0.0006769462203836029
-29.27,0.00015043249341857841
-29.26,0.0002256487401278676
-29.25,0.00015043249341857841
-29.24,0.0002256487401278676
-29.23,0.0002256487401278676
-29.22,0.00030086498683715683
-29.21,0.0006017299736743137
-29.2,0.017299736743136517
-29.19,0.0004512974802557352
-29.18,0.00030086498683715683
-29.17,0.000376081233546446
-29.16,0.000376081233546446
-29.15,0.00015043249341857841
-29.14,0.00015043249341857841
-29.13,0.0002256487401278676
-29.12,0.0002256487401278676
-29.11,0.0002256487401278676
-29.1,0.01624670928920647
-29.09,0.00030086498683715683
-29.08,0.00030086498683715683
-29.07,0.00015043249341857841
-29.06,0.00015043249341857841
-29.05,0.00015043249341857841
-29.04,0.00015043249341857841
-29.02,0.00015043249341857841
-29.01,0.0015795411808950733
-29.0,0.10846182775479503
-28.99,0.00015043249341857841
-28.98,0.0002256487401278676
-28.97,0.00030086498683715683
-28.96,0.0002256487401278676
-28.95,0.000376081233546446
-28.94,0.000376081233546446
-28.93,0.0002256487401278676
-28.92,0.000376081233546446
-28.91,0.00030086498683715683
-28.9,0.011207220759684092
-28.89,0.0005265137269650245
-28.88,0.00030086498683715683
-28.87,0.00015043249341857841
-28.86,7.521624670928921e-05
-28.85,0.000376081233546446
-28.84,0.0005265137269650245
-28.83,0.0006017299736743137
-28.82,0.00030086498683715683
-28.81,0.0002256487401278676
-28.8,0.012185031966904852
-28.79,0.0004512974802557352
-28.78,0.0004512974802557352
-28.77,0.00030086498683715683
-28.76,0.000376081233546446
-28.75,0.0008273787138021812
-28.74,0.00030086498683715683
-28.73,7.521624670928921e-05
-28.72,0.00030086498683715683
-28.71,0.00030086498683715683
-28.7,0.012185031966904852
-28.69,0.000376081233546446
-28.68,0.00015043249341857841
-28.67,0.0002256487401278676
-28.66,0.00015043249341857841
-28.65,0.000376081233546446
-28.64,7.521624670928921e-05
-28.63,0.0002256487401278676
-28.62,0.0004512974802557352
-28.61,0.00030086498683715683
-28.6,0.014591951861602106
-28.58,0.0002256487401278676
-28.57,0.0002256487401278676
-28.56,0.0006017299736743137
-28.55,7.521624670928921e-05
-28.54,0.00030086498683715683
-28.53,0.0005265137269650245
-28.52,0.0002256487401278676
-28.51,0.000376081233546446
-28.5,0.01233546446032343
-28.49,7.521624670928921e-05
-28.48,0.00030086498683715683
-28.47,0.0006769462203836029
-28.46,0.00015043249341857841
-28.45,0.00030086498683715683
-28.44,0.00015043249341857841
-28.43,0.0005265137269650245
-28.42,0.0006769462203836029
-28.41,0.000376081233546446
-28.4,0.008950733358405415
-28.39,0.0002256487401278676
-28.38,0.0013538924407672057
-28.37,0.000376081233546446
-28.36,0.0002256487401278676
-28.35,0.000376081233546446
-28.34,0.000376081233546446
-28.33,0.0006017299736743137
-28.32,0.0002256487401278676
-28.31,0.0002256487401278676
-28.3,0.012711545693869876
-28.29,0.0002256487401278676
-28.28,0.000376081233546446
-28.27,0.00030086498683715683
-28.26,0.0002256487401278676
-28.25,7.521624670928921e-05
-28.24,0.00015043249341857841
-28.23,0.00015043249341857841
-28.22,0.00030086498683715683
-28.21,0.0006017299736743137
-28.2,0.013388491914253479
-28.19,0.000376081233546446
-28.18,0.0005265137269650245
-28.17,0.0011282437006393381
-28.16,0.0004512974802557352
-28.15,0.00015043249341857841
-28.14,7.521624670928921e-05
-28.13,0.0002256487401278676
-28.12,0.00030086498683715683
-28.11,7.521624670928921e-05
-28.1,0.01429108687476495
-28.09,0.000376081233546446
-28.08,0.000376081233546446
-28.07,0.0002256487401278676
-28.06,7.521624670928921e-05
-28.05,0.00030086498683715683
-28.04,0.00015043249341857841
-28.03,0.0002256487401278676
-28.02,0.00015043249341857841
-28.01,0.0016547574276043625
-28.0,0.046333207972922154
-27.99,0.00015043249341857841
-27.98,7.521624670928921e-05
-27.97,0.000376081233546446
-27.96,0.00015043249341857841
-27.95,0.00030086498683715683
-27.94,0.0004512974802557352
-27.93,0.0009025949605114704
-27.92,0.0005265137269650245
-27.91,0.000376081233546446
-27.9,0.018653629183903724
-27.89,0.0004512974802557352
-27.88,0.0004512974802557352
-27.87,7.521624670928921e-05
-27.86,7.521624670928921e-05
-27.85,0.0002256487401278676
-27.84,0.0005265137269650245
-27.83,0.0009025949605114704
-27.82,0.00030086498683715683
-27.81,7.521624670928921e-05
-27.8,0.013990221887927793
-27.79,0.00030086498683715683
-27.78,0.0004512974802557352
-27.77,0.0002256487401278676
-27.76,0.00030086498683715683
-27.75,0.00030086498683715683
-27.74,0.0009778112072207597
-27.73,0.00015043249341857841
-27.72,0.0002256487401278676
-27.71,0.00030086498683715683
-27.7,0.013764573147799926
-27.69,0.00030086498683715683
-27.68,0.0002256487401278676
-27.67,0.000376081233546446
-27.66,0.00015043249341857841
-27.65,0.0005265137269650245
-27.64,7.521624670928921e-05
-27.63,0.00030086498683715683
-27.62,0.0005265137269650245
-27.61,0.0002256487401278676
-27.6,0.022339225272658893
-27.59,7.521624670928921e-05
-27.58,0.0002256487401278676
-27.57,0.0005265137269650245
-27.56,0.000376081233546446
-27.55,0.00015043249341857841
-27.54,0.00030086498683715683
-27.53,0.00030086498683715683
-27.52,0.00030086498683715683
-27.51,0.00030086498683715683
-27.5,0.01820233170364799
-27.49,7.521624670928921e-05
-27.48,0.0002256487401278676
-27.47,0.001053027453930049
-27.46,0.0002256487401278676
-27.45,0.0006769462203836029
-27.44,0.0002256487401278676
-27.43,0.0004512974802557352
-27.42,0.000376081233546446
-27.41,0.00030086498683715683
-27.4,0.013764573147799926
-27.39,0.00015043249341857841
-27.38,0.00015043249341857841
-27.37,0.000376081233546446
-27.36,0.00015043249341857841
-27.35,0.000376081233546446
-27.34,0.00030086498683715683
-27.33,0.0006017299736743137
-27.32,0.00030086498683715683
-27.31,0.00030086498683715683
-27.3,0.01421587062805566
-27.29,0.0002256487401278676
-27.28,0.0004512974802557352
-27.27,0.000376081233546446
-27.26,0.0002256487401278676
-27.25,0.0002256487401278676
-27.24,0.0002256487401278676
-27.23,0.00015043249341857841
-27.22,0.0006017299736743137
-27.21,0.0006017299736743137
-27.2,0.01692365550959007
-27.19,0.0004512974802557352
-27.18,0.000376081233546446
-27.17,0.00030086498683715683
-27.16,0.000376081233546446
-27.15,7.521624670928921e-05
-27.13,0.0005265137269650245
-27.12,0.0004512974802557352
-27.11,7.521624670928921e-05
-27.1,0.008048138397893945
-27.09,0.0004512974802557352
-27.08,0.00030086498683715683
-27.07,0.0004512974802557352
-27.06,0.00015043249341857841
-27.04,0.00015043249341857841
-27.03,0.00015043249341857841
-27.02,0.00015043249341857841
-27.01,0.0009778112072207597
-27.0,0.03038736367055284
-26.99,0.000376081233546446
-26.97,0.000376081233546446
-26.96,0.0002256487401278676
-26.95,0.0004512974802557352
-26.94,0.0005265137269650245
-26.93,0.00015043249341857841
-26.92,0.0004512974802557352
-26.91,0.000376081233546446
-26.9,0.013087626927416322
-26.89,0.000376081233546446
-26.88,0.000376081233546446
-26.87,0.00030086498683715683
-26.86,7.521624670928921e-05
-26.85,0.00015043249341857841
-26.84,0.0006769462203836029
-26.83,0.0004512974802557352
-26.82,0.0002256487401278676
-26.81,0.00015043249341857841
-26.8,0.004663407295975931
-26.79,0.00015043249341857841
-26.78,0.00030086498683715683
-26.77,0.000376081233546446
-26.76,0.00030086498683715683
-26.75,0.00030086498683715683
-26.74,0.00030086498683715683
-26.73,0.0002256487401278676
-26.72,0.00030086498683715683
-26.71,0.000376081233546446
-26.7,0.024069198946972545
-26.69,0.00030086498683715683
-26.68,0.00015043249341857841
-26.67,7.521624670928921e-05
-26.66,0.0002256487401278676
-26.65,0.0006769462203836029
-26.64,0.00030086498683715683
-26.63,0.000376081233546446
-26.62,0.0004512974802557352
-26.61,0.00015043249341857841
-26.6,0.015795411808950735
-26.59,7.521624670928921e-05
-26.58,0.00030086498683715683
-26.57,0.000376081233546446
-26.56,0.0005265137269650245
-26.55,0.00030086498683715683
-26.54,0.0006017299736743137
-26.53,0.000376081233546446
-26.52,0.0002256487401278676
-26.51,0.000376081233546446
-26.5,0.006769462203836028
-26.49,0.00015043249341857841
-26.48,0.0002256487401278676
-26.47,0.000752162467092892
-26.46,0.0002256487401278676
-26.45,0.0006017299736743137
-26.44,0.00015043249341857841
-26.43,0.0004512974802557352
-26.42,0.0009025949605114704
-26.41,0.0004512974802557352
-26.4,0.015344114328694997
-26.39,0.00015043249341857841
-26.38,0.00015043249341857841
-26.37,0.0004512974802557352
-26.36,0.00030086498683715683
-26.35,0.0005265137269650245
-26.34,0.0002256487401278676
-26.33,0.0006017299736743137
-26.32,0.0005265137269650245
-26.31,0.00015043249341857841
-26.3,0.014065438134637082
-26.29,0.00015043249341857841
-26.28,0.000376081233546446
-26.27,0.0004512974802557352
-26.26,0.000376081233546446
-26.25,7.521624670928921e-05
-26.24,0.00030086498683715683
-26.23,0.0002256487401278676
-26.22,0.000376081233546446
-26.21,0.000376081233546446
-26.2,0.011808950733358406
-26.19,0.000376081233546446
-26.18,0.000376081233546446
-26.17,0.00030086498683715683
-26.16,0.0004512974802557352
-26.15,0.00015043249341857841
-26.14,7.521624670928921e-05
-26.13,0.00030086498683715683
-26.12,0.000376081233546446
-26.11,0.00030086498683715683
-26.1,0.011207220759684092
-26.09,0.0006017299736743137
-26.08,0.0002256487401278676
-26.07,0.00030086498683715683
-26.06,7.521624670928921e-05
-26.05,0.00015043249341857841
-26.04,0.00030086498683715683
-26.03,0.00015043249341857841
-26.02,0.00015043249341857841
-26.01,0.0006769462203836029
-26.0,0.04625799172621286
-25.99,0.0002256487401278676
-25.98,0.00015043249341857841
-25.97,0.0004512974802557352
-25.96,0.00015043249341857841
-25.95,0.0005265137269650245
-25.94,0.0004512974802557352
-25.93,0.0002256487401278676
-25.92,0.0005265137269650245
-25.91,0.00030086498683715683
-25.9,0.011733734486649116
-25.89,0.000376081233546446
-25.88,0.000376081233546446
-25.87,0.0002256487401278676
-25.86,0.00015043249341857841
-25.85,0.0002256487401278676
-25.84,0.0006017299736743137
-25.83,0.0005265137269650245
-25.82,0.0004512974802557352
-25.81,0.00015043249341857841
-25.8,0.019104926664159458
-25.79,0.0002256487401278676
-25.78,0.000376081233546446
-25.77,0.0006769462203836029
-25.76,0.0005265137269650245
-25.75,0.0002256487401278676
-25.74,0.00030086498683715683
-25.73,0.0002256487401278676
-25.72,0.0005265137269650245
-25.71,0.0002256487401278676
-25.7,0.021135765325310266
-25.69,0.0004512974802557352
-25.68,0.00030086498683715683
-25.67,7.521624670928921e-05
-25.66,0.0002256487401278676
-25.65,0.000376081233546446
-25.63,0.00030086498683715683
-25.62,0.0002256487401278676
-25.61,0.00015043249341857841
-25.6,0.01918014291086875
-25.59,7.521624670928921e-05
-25.58,0.00030086498683715683
-25.57,0.000376081233546446
-25.56,0.0004512974802557352
